properties{
  layer = 0,
  x = 224,
  y = 2208,
  width = 8,
  height = 16,
  pattern = "7",
}

tile{
  layer = 0,
  x = 352,
  y = 1920,
  width = 8,
  height = 320,
  pattern = "5",
}

tile{
  layer = 0,
  x = 224,
  y = 2112,
  width = 8,
  height = 96,
  pattern = "4",
}

tile{
  layer = 0,
  x = 224,
  y = 2096,
  width = 8,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 224,
  y = 2096,
  width = 8,
  height = 16,
  pattern = "10",
}

tile{
  layer = 0,
  x = 96,
  y = 2096,
  width = 128,
  height = 16,
  pattern = "3",
}

tile{
  layer = 0,
  x = 16,
  y = 1952,
  width = 8,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 16,
  y = 1952,
  width = 8,
  height = 16,
  pattern = "9",
}

tile{
  layer = 0,
  x = 88,
  y = 2176,
  width = 8,
  height = 32,
  pattern = "5",
}

tile{
  layer = 0,
  x = 568,
  y = 2544,
  width = 16,
  height = 16,
  pattern = "15_2",
}

tile{
  layer = 0,
  x = 88,
  y = 2160,
  width = 8,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 16,
  y = 1968,
  width = 8,
  height = 192,
  pattern = "5",
}

tile{
  layer = 0,
  x = 88,
  y = 2096,
  width = 8,
  height = 16,
  pattern = "7",
}

tile{
  layer = 0,
  x = 88,
  y = 2032,
  width = 8,
  height = 64,
  pattern = "4",
}

tile{
  layer = 0,
  x = 168,
  y = 1952,
  width = 96,
  height = 16,
  pattern = "3",
}

tile{
  layer = 0,
  x = 264,
  y = 1952,
  width = 8,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 264,
  y = 1968,
  width = 8,
  height = 64,
  pattern = "4",
}

tile{
  layer = 0,
  x = 272,
  y = 1904,
  width = 80,
  height = 128,
  pattern = "1",
}

tile{
  layer = 0,
  x = 48,
  y = 2432,
  width = 8,
  height = 128,
  pattern = "5",
}

tile{
  layer = 0,
  x = 48,
  y = 2416,
  width = 8,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 56,
  y = 2544,
  width = 16,
  height = 16,
  pattern = "15",
}

tile{
  layer = 0,
  x = 72,
  y = 2416,
  width = 8,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 72,
  y = 2432,
  width = 8,
  height = 128,
  pattern = "4",
}

tile{
  layer = 0,
  x = 88,
  y = 2272,
  width = 8,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 224,
  y = 2272,
  width = 8,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 448,
  y = 2192,
  width = 112,
  height = 16,
  pattern = "8",
}

tile{
  layer = 0,
  x = 360,
  y = 2136,
  width = 112,
  height = 16,
  pattern = "8",
}

tile{
  layer = 0,
  x = 472,
  y = 2080,
  width = 8,
  height = 16,
  pattern = "7",
}

tile{
  layer = 0,
  x = 472,
  y = 1872,
  width = 8,
  height = 208,
  pattern = "4",
}

tile{
  layer = 0,
  x = 480,
  y = 1856,
  width = 160,
  height = 224,
  pattern = "1",
}

tile{
  layer = 0,
  x = 240,
  y = 2464,
  width = 8,
  height = 96,
  pattern = "5",
}

tile{
  layer = 0,
  x = 264,
  y = 2512,
  width = 8,
  height = 48,
  pattern = "4",
}

tile{
  layer = 0,
  x = 264,
  y = 2496,
  width = 8,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 272,
  y = 2496,
  width = 96,
  height = 64,
  pattern = "1",
}

tile{
  layer = 0,
  x = 248,
  y = 2544,
  width = 16,
  height = 16,
  pattern = "15_2",
}

tile{
  layer = 0,
  x = 368,
  y = 2512,
  width = 8,
  height = 48,
  pattern = "5",
}

tile{
  layer = 0,
  x = 392,
  y = 2464,
  width = 8,
  height = 96,
  pattern = "4",
}

tile{
  layer = 0,
  x = 368,
  y = 2496,
  width = 8,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 352,
  y = 2352,
  width = 8,
  height = 16,
  pattern = "9",
}

tile{
  layer = 0,
  x = 352,
  y = 2352,
  width = 8,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 352,
  y = 2368,
  width = 8,
  height = 48,
  pattern = "5",
}

tile{
  layer = 0,
  x = 400,
  y = 2416,
  width = 160,
  height = 144,
  pattern = "1",
}

tile{
  layer = 0,
  x = 376,
  y = 2544,
  width = 16,
  height = 16,
  pattern = "15",
}

tile{
  layer = 0,
  x = 240,
  y = 2416,
  width = 160,
  height = 32,
  pattern = "1",
}

tile{
  layer = 0,
  x = 392,
  y = 2448,
  width = 8,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 392,
  y = 2448,
  width = 8,
  height = 16,
  pattern = "10",
}

tile{
  layer = 0,
  x = 240,
  y = 2448,
  width = 8,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 240,
  y = 2448,
  width = 8,
  height = 16,
  pattern = "9",
}

tile{
  layer = 0,
  x = 248,
  y = 2448,
  width = 144,
  height = 16,
  pattern = "3",
}

tile{
  layer = 0,
  x = 360,
  y = 1984,
  width = 96,
  height = 16,
  pattern = "8",
}

tile{
  layer = 0,
  x = 376,
  y = 2048,
  width = 96,
  height = 16,
  pattern = "8",
}

tile{
  layer = 0,
  x = 24,
  y = 1952,
  width = 80,
  height = 16,
  pattern = "3",
}

tile{
  layer = 0,
  x = 160,
  y = 1952,
  width = 8,
  height = 16,
  pattern = "7",
}

tile{
  layer = 0,
  x = 104,
  y = 1952,
  width = 8,
  height = 16,
  pattern = "6",
}

tile{
  layer = 0,
  x = 472,
  y = 1856,
  width = 8,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 352,
  y = 1904,
  width = 8,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 168,
  y = 1904,
  width = 112,
  height = 48,
  pattern = "1",
}

tile{
  layer = 0,
  x = 160,
  y = 1728,
  width = 8,
  height = 224,
  pattern = "4",
}

tile{
  layer = 0,
  x = 8,
  y = 1824,
  width = 96,
  height = 128,
  pattern = "1",
}

tile{
  layer = 0,
  x = 104,
  y = 1840,
  width = 8,
  height = 112,
  pattern = "5",
}

tile{
  layer = 0,
  x = 216,
  y = 1792,
  width = 8,
  height = 112,
  pattern = "5",
}

tile{
  layer = 0,
  x = 168,
  y = 1776,
  width = 48,
  height = 128,
  pattern = "1",
}

tile{
  layer = 0,
  x = 376,
  y = 1824,
  width = 16,
  height = 80,
  pattern = "8",
}

tile{
  layer = 0,
  x = 440,
  y = 1824,
  width = 16,
  height = 80,
  pattern = "8",
}

tile{
  layer = 0,
  x = 216,
  y = 1776,
  width = 8,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 216,
  y = 1776,
  width = 8,
  height = 16,
  pattern = "9",
}

tile{
  layer = 0,
  x = 224,
  y = 1776,
  width = 288,
  height = 16,
  pattern = "3",
}

tile{
  layer = 0,
  x = 248,
  y = 1840,
  width = 80,
  height = 16,
  pattern = "8",
}

tile{
  layer = 0,
  x = 512,
  y = 1776,
  width = 8,
  height = 16,
  pattern = "6",
}

tile{
  layer = 0,
  x = 512,
  y = 1616,
  width = 8,
  height = 160,
  pattern = "5",
}

tile{
  layer = 0,
  x = 616,
  y = 1536,
  width = 8,
  height = 320,
  pattern = "4",
}

tile{
  layer = 0,
  x = 624,
  y = 960,
  width = 16,
  height = 896,
  pattern = "1",
}

tile{
  layer = 0,
  x = 176,
  y = 1712,
  width = 336,
  height = 64,
  pattern = "1",
}

tile{
  layer = 0,
  x = 168,
  y = 1712,
  width = 16,
  height = 64,
  pattern = "1",
}

tile{
  layer = 0,
  x = 160,
  y = 1712,
  width = 8,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 104,
  y = 1824,
  width = 8,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 24,
  y = 1648,
  width = 8,
  height = 176,
  pattern = "5",
}

tile{
  layer = 0,
  x = 8,
  y = 1520,
  width = 16,
  height = 304,
  pattern = "1",
}

tile{
  layer = 0,
  x = 24,
  y = 1632,
  width = 8,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 24,
  y = 1632,
  width = 8,
  height = 16,
  pattern = "9",
}

tile{
  layer = 0,
  x = 32,
  y = 1632,
  width = 128,
  height = 16,
  pattern = "3",
}

tile{
  layer = 0,
  x = 184,
  y = 1632,
  width = 128,
  height = 16,
  pattern = "3",
}

tile{
  layer = 0,
  x = 152,
  y = 1632,
  width = 8,
  height = 16,
  pattern = "6",
}

tile{
  layer = 0,
  x = 176,
  y = 1632,
  width = 8,
  height = 16,
  pattern = "7",
}

tile{
  layer = 0,
  x = 312,
  y = 1632,
  width = 8,
  height = 16,
  pattern = "6",
}

tile{
  layer = 0,
  x = 352,
  y = 1632,
  width = 8,
  height = 80,
  pattern = "4",
}

tile{
  layer = 0,
  x = 24,
  y = 1520,
  width = 112,
  height = 112,
  pattern = "1",
}

tile{
  layer = 0,
  x = 152,
  y = 1600,
  width = 8,
  height = 32,
  pattern = "5",
}

tile{
  layer = 0,
  x = 176,
  y = 1600,
  width = 8,
  height = 32,
  pattern = "4",
}

tile{
  layer = 0,
  x = 184,
  y = 1584,
  width = 128,
  height = 48,
  pattern = "1",
}

tile{
  layer = 0,
  x = 312,
  y = 1536,
  width = 8,
  height = 96,
  pattern = "5",
}

tile{
  layer = 0,
  x = 176,
  y = 1584,
  width = 8,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 312,
  y = 1520,
  width = 8,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 128,
  y = 1520,
  width = 8,
  height = 16,
  pattern = "9",
}

tile{
  layer = 0,
  x = 128,
  y = 1520,
  width = 8,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 192,
  y = 1520,
  width = 8,
  height = 16,
  pattern = "6",
}

tile{
  layer = 0,
  x = 352,
  y = 1616,
  width = 8,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 272,
  y = 1536,
  width = 8,
  height = 48,
  pattern = "4",
}

tile{
  layer = 0,
  x = 280,
  y = 1520,
  width = 32,
  height = 64,
  pattern = "1",
}

tile{
  layer = 0,
  x = 272,
  y = 1520,
  width = 8,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 312,
  y = 1520,
  width = 8,
  height = 16,
  pattern = "9",
}

tile{
  layer = 0,
  x = 432,
  y = 1520,
  width = 112,
  height = 16,
  pattern = "3",
}

tile{
  layer = 0,
  x = 360,
  y = 1616,
  width = 144,
  height = 96,
  pattern = "1",
}

tile{
  layer = 0,
  x = 512,
  y = 1600,
  width = 8,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 464,
  y = 1600,
  width = 48,
  height = 16,
  pattern = "1",
}

tile{
  layer = 0,
  x = 456,
  y = 1600,
  width = 8,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 544,
  y = 1520,
  width = 8,
  height = 16,
  pattern = "6",
}

tile{
  layer = 0,
  x = 424,
  y = 1520,
  width = 8,
  height = 16,
  pattern = "7",
}

tile{
  layer = 0,
  x = 384,
  y = 1520,
  width = 8,
  height = 16,
  pattern = "6",
}

tile{
  layer = 0,
  x = 320,
  y = 1520,
  width = 64,
  height = 16,
  pattern = "3",
}

tile{
  layer = 0,
  x = 616,
  y = 1520,
  width = 8,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 616,
  y = 1520,
  width = 8,
  height = 16,
  pattern = "10",
}

tile{
  layer = 0,
  x = 584,
  y = 1520,
  width = 8,
  height = 16,
  pattern = "7",
}

tile{
  layer = 0,
  x = 560,
  y = 1704,
  width = 16,
  height = 48,
  pattern = "8",
}

tile{
  layer = 0,
  x = 272,
  y = 1520,
  width = 8,
  height = 16,
  pattern = "10",
}

tile{
  layer = 0,
  x = 240,
  y = 1520,
  width = 32,
  height = 16,
  pattern = "3",
}

tile{
  layer = 0,
  x = 232,
  y = 1520,
  width = 8,
  height = 16,
  pattern = "7",
}

tile{
  layer = 0,
  x = 192,
  y = 1472,
  width = 8,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 232,
  y = 1472,
  width = 8,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 192,
  y = 1488,
  width = 8,
  height = 32,
  pattern = "5",
}

tile{
  layer = 0,
  x = 232,
  y = 1488,
  width = 8,
  height = 32,
  pattern = "4",
}

tile{
  layer = 0,
  x = 424,
  y = 1488,
  width = 8,
  height = 32,
  pattern = "4",
}

tile{
  layer = 0,
  x = 384,
  y = 1488,
  width = 8,
  height = 32,
  pattern = "5",
}

tile{
  layer = 0,
  x = 544,
  y = 1488,
  width = 8,
  height = 32,
  pattern = "5",
}

tile{
  layer = 0,
  x = 584,
  y = 1488,
  width = 8,
  height = 32,
  pattern = "4",
}

tile{
  layer = 0,
  x = 584,
  y = 1472,
  width = 8,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 544,
  y = 1472,
  width = 8,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 424,
  y = 1472,
  width = 8,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 384,
  y = 1472,
  width = 8,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 16,
  y = 1472,
  width = 176,
  height = 48,
  pattern = "1",
}

tile{
  layer = 0,
  x = 240,
  y = 1472,
  width = 144,
  height = 48,
  pattern = "1",
}

tile{
  layer = 0,
  x = 432,
  y = 1472,
  width = 112,
  height = 48,
  pattern = "1",
}

tile{
  layer = 0,
  x = 592,
  y = 1472,
  width = 32,
  height = 48,
  pattern = "1",
}

tile{
  layer = 0,
  x = 16,
  y = 1328,
  width = 8,
  height = 144,
  pattern = "5",
}

tile{
  layer = 0,
  x = 616,
  y = 1328,
  width = 8,
  height = 144,
  pattern = "4",
}

tile{
  layer = 0,
  x = 24,
  y = 1312,
  width = 288,
  height = 16,
  pattern = "3",
}

tile{
  layer = 0,
  x = 16,
  y = 1312,
  width = 8,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 16,
  y = 1312,
  width = 8,
  height = 16,
  pattern = "9",
}

tile{
  layer = 0,
  x = 56,
  y = 1416,
  width = 128,
  height = 16,
  pattern = "8",
}

tile{
  layer = 0,
  x = 256,
  y = 1416,
  width = 128,
  height = 16,
  pattern = "8",
}

tile{
  layer = 0,
  x = 456,
  y = 1416,
  width = 128,
  height = 16,
  pattern = "8",
}

tile{
  layer = 0,
  x = 304,
  y = 1312,
  width = 8,
  height = 16,
  pattern = "6",
}

tile{
  layer = 0,
  x = 328,
  y = 1312,
  width = 8,
  height = 16,
  pattern = "7",
}

tile{
  layer = 0,
  x = 336,
  y = 1312,
  width = 288,
  height = 16,
  pattern = "3",
}

tile{
  layer = 0,
  x = 616,
  y = 1312,
  width = 8,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 616,
  y = 1312,
  width = 8,
  height = 16,
  pattern = "10",
}

tile{
  layer = 0,
  x = 304,
  y = 1296,
  width = 8,
  height = 16,
  pattern = "9",
}

tile{
  layer = 0,
  x = 304,
  y = 1296,
  width = 8,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 328,
  y = 1296,
  width = 8,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 328,
  y = 1296,
  width = 8,
  height = 16,
  pattern = "10",
}

tile{
  layer = 0,
  x = 312,
  y = 1296,
  width = 16,
  height = 16,
  pattern = "3",
}

tile{
  layer = 0,
  x = 184,
  y = 1360,
  width = 64,
  height = 16,
  pattern = "8",
}

tile{
  layer = 0,
  x = 392,
  y = 1360,
  width = 64,
  height = 16,
  pattern = "8",
}

tile{
  layer = 0,
  x = 24,
  y = 1360,
  width = 64,
  height = 16,
  pattern = "8",
}

tile{
  layer = 0,
  x = 552,
  y = 1360,
  width = 64,
  height = 16,
  pattern = "8",
}

tile{
  layer = 0,
  x = 136,
  y = 1584,
  width = 16,
  height = 48,
  pattern = "1",
}

tile{
  layer = 0,
  x = 152,
  y = 1584,
  width = 8,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 128,
  y = 1536,
  width = 8,
  height = 48,
  pattern = "5",
}

tile{
  layer = 0,
  x = 560,
  y = 1624,
  width = 16,
  height = 48,
  pattern = "8",
}

tile{
  layer = 0,
  x = 200,
  y = 1504,
  width = 32,
  height = 32,
  pattern = "18",
}

tile{
  layer = 0,
  x = 392,
  y = 1504,
  width = 32,
  height = 32,
  pattern = "18",
}

tile{
  layer = 0,
  x = 552,
  y = 1504,
  width = 32,
  height = 32,
  pattern = "18",
}

tile{
  layer = 0,
  x = 328,
  y = 1216,
  width = 8,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 304,
  y = 1216,
  width = 8,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 16,
  y = 1216,
  width = 288,
  height = 64,
  pattern = "1",
}

tile{
  layer = 0,
  x = 336,
  y = 1216,
  width = 288,
  height = 64,
  pattern = "1",
}

tile{
  layer = 0,
  x = 16,
  y = 1088,
  width = 8,
  height = 128,
  pattern = "5",
}

tile{
  layer = 0,
  x = 616,
  y = 1104,
  width = 8,
  height = 112,
  pattern = "4",
}

tile{
  layer = 0,
  x = 256,
  y = 1184,
  width = 8,
  height = 32,
  pattern = "5",
}

tile{
  layer = 0,
  x = 136,
  y = 1184,
  width = 8,
  height = 32,
  pattern = "4",
}

tile{
  layer = 0,
  x = 256,
  y = 1168,
  width = 8,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 136,
  y = 1168,
  width = 8,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 144,
  y = 1168,
  width = 112,
  height = 48,
  pattern = "1",
}

tile{
  layer = 0,
  x = 144,
  y = 976,
  width = 112,
  height = 144,
  pattern = "1",
}

tile{
  layer = 0,
  x = 144,
  y = 1120,
  width = 112,
  height = 16,
  pattern = "3",
}

tile{
  layer = 0,
  x = 136,
  y = 1120,
  width = 8,
  height = 16,
  pattern = "7",
}

tile{
  layer = 0,
  x = 256,
  y = 1120,
  width = 8,
  height = 16,
  pattern = "6",
}

tile{
  layer = 0,
  x = 136,
  y = 1088,
  width = 8,
  height = 32,
  pattern = "4",
}

tile{
  layer = 0,
  x = 256,
  y = 992,
  width = 8,
  height = 128,
  pattern = "5",
}

tile{
  layer = 0,
  x = 16,
  y = 1072,
  width = 8,
  height = 16,
  pattern = "9",
}

tile{
  layer = 0,
  x = 24,
  y = 1072,
  width = 32,
  height = 16,
  pattern = "3",
}

tile{
  layer = 0,
  x = 136,
  y = 1072,
  width = 8,
  height = 16,
  pattern = "10",
}

tile{
  layer = 0,
  x = 136,
  y = 1072,
  width = 8,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 16,
  y = 1072,
  width = 8,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 104,
  y = 1072,
  width = 32,
  height = 16,
  pattern = "3",
}

tile{
  layer = 0,
  x = 96,
  y = 1072,
  width = 8,
  height = 16,
  pattern = "7",
}

tile{
  layer = 0,
  x = 56,
  y = 1072,
  width = 8,
  height = 16,
  pattern = "6",
}

tile{
  layer = 0,
  x = 8,
  y = 752,
  width = 48,
  height = 320,
  pattern = "1",
}

tile{
  layer = 0,
  x = 56,
  y = 768,
  width = 8,
  height = 304,
  pattern = "5",
}

tile{
  layer = 0,
  x = 96,
  y = 1040,
  width = 8,
  height = 32,
  pattern = "4",
}

tile{
  layer = 0,
  x = 96,
  y = 1024,
  width = 8,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 104,
  y = 1024,
  width = 48,
  height = 48,
  pattern = "1",
}

tile{
  layer = 0,
  x = 128,
  y = 992,
  width = 8,
  height = 32,
  pattern = "4",
}

tile{
  layer = 0,
  x = 136,
  y = 976,
  width = 16,
  height = 48,
  pattern = "1",
}

tile{
  layer = 0,
  x = 128,
  y = 976,
  width = 8,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 256,
  y = 976,
  width = 8,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 104,
  y = 1136,
  width = 16,
  height = 16,
  pattern = "8",
}

tile{
  layer = 0,
  x = 72,
  y = 1152,
  width = 16,
  height = 16,
  pattern = "8",
}

tile{
  layer = 0,
  x = 56,
  y = 1160,
  width = 16,
  height = 16,
  pattern = "8",
}

tile{
  layer = 0,
  x = 40,
  y = 1168,
  width = 16,
  height = 16,
  pattern = "8",
}

tile{
  layer = 0,
  x = 88,
  y = 1144,
  width = 16,
  height = 16,
  pattern = "8",
}

tile{
  layer = 0,
  x = 416,
  y = 1104,
  width = 8,
  height = 48,
  pattern = "5",
}

tile{
  layer = 0,
  x = 416,
  y = 1152,
  width = 8,
  height = 16,
  pattern = "6",
}

tile{
  layer = 0,
  x = 416,
  y = 1088,
  width = 8,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 616,
  y = 1088,
  width = 8,
  height = 16,
